TargetName	B022-A-mouseWTA | 001 | CD31	B022-A-mouseWTA | 002 | CD31	B022-A-mouseWTA | 003 | CD31	B022-A-mouseWTA | 005 | CD31	B022-A-mouseWTA | 006 | CD31	B022-A-mouseWTA | 007 | CD31	B022-A-mouseWTA | 008 | CD31	B022-A-mouseWTA | 009 | CD31	B022-A-mouseWTA | 010 | CD31	B022-A-mouseWTA | 011 | CD31	B022-A-mouseWTA | 013 | CD31	B022-A-mouseWTA | 014 | CD31	B022-A-mouseWTA | 015 | CD31	B022-A-mouseWTA | 016 | CD31	B022-A-mouseWTA | 017 | CD31	B022-A-mouseWTA | 018 | CD31	B022-A-mouseWTA | 019 | CD31	B022-A-mouseWTA | 020 | CD31	B022-A-mouseWTA | 021 | CD31	B022-A-mouseWTA | 022 | CD31	B022-A-mouseWTA | 023 | CD31	B022-B-mouseWTA | 001 | CD31	B022-B-mouseWTA | 002 | CD31	B022-B-mouseWTA | 003 | CD31	B022-B-mouseWTA | 004 | CD31	B022-B-mouseWTA | 005 | CD31	B022-B-mouseWTA | 006 | CD31	B022-B-mouseWTA | 007 | CD31	B022-B-mouseWTA | 008 | CD31	B022-B-mouseWTA | 009 | CD31	B022-B-mouseWTA | 010 | CD31	B022-B-mouseWTA | 011 | CD31	B022-B-mouseWTA | 012 | CD31	B022-B-mouseWTA | 013 | CD31	B022-B-mouseWTA | 014 | CD31	B022-B-mouseWTA | 015 | CD31	B022-B-mouseWTA | 016 | CD31	B022-B-mouseWTA | 017 | CD31	B022-B-mouseWTA | 018 | CD31	B022-B-mouseWTA | 019 | CD31	B022-B-mouseWTA | 020 | CD31	B022-B-mouseWTA | 021 | CD31
Nnat	11.07215442	7.807288377	5.67802791	7.220970277	7.381436283	1.230239381	4.856208081	4.613397677	9.226795354	8.457895741	1.537799226	4.166939837	0.922679535	9.226795354	7.381436283	6.151196903	9.226795354	3.690718142	2.636227244	12.9175135	10.18129143	11.07215442	9.226795354	4.258520933	6.151196903	6.59056811	1.419506978	9.226795354	8.387995776	6.920096516	5.149839267	8.457895741	24.28104041	10.14947489	12.68684361	58.71597044	10.93546116	18.45359071	11.53349419	40.47884413	17.10332797	9.423110149
Vps33a	8.611675664	14.90482326	11.35605582	12.03495046	9.841915044	17.22335133	6.798691314	11.53349419	13.18113622	14.60909264	9.226795354	9.524433914	9.226795354	6.151196903	18.45359071	20.50398968	12.30239381	7.381436283	15.81736346	11.07215442	11.45395285	13.28658531	17.30024129	14.19506978	10.25199484	15.81736346	7.097534888	10.25199484	8.947195495	15.37799226	9.870525263	14.60909264	9.712416162	8.304115819	13.84019303	6.710396621	10.25199484	14.53919268	9.803470064	13.69137375	18.45359071	19.23884989
Trip10	7.381436283	9.936548843	8.517041865	12.03495046	8.611675664	6.151196903	6.798691314	6.920096516	9.226795354	8.457895741	7.688996128	8.929156794	5.536077212	6.151196903	5.536077212	18.45359071	10.76459458	7.381436283	5.272454488	5.536077212	12.09028357	11.81029805	10.38014477	2.839013955	8.20159587	2.636227244	5.67802791	10.25199484	6.710396621	16.91579148	12.4454449	10.76459458	10.68365778	11.99483396	10.38014477	10.06559493	13.66932645	9.506395213	10.95681948	11.31026527	10.80210188	10.20836933
Cep97	8.611675664	11.35605582	14.90482326	13.63961052	8.611675664	9.841915044	7.76993293	25.37368722	13.18113622	9.995694967	19.99138993	8.333879675	11.99483396	9.226795354	16.60823164	30.75598451	12.30239381	3.690718142	23.7260452	18.45359071	10.81762214	15.50101619	5.766747096	9.936548843	16.40319174	11.8630226	11.35605582	10.25199484	13.97999296	13.84019303	9.870525263	14.99354245	13.59738263	26.75770653	14.99354245	10.06559493	11.27719432	10.62479465	20.18361484	10.71498815	18.00350313	13.74203563
2310061I04Rik	4.920957522	14.19506978	10.64630233	14.44194055	12.30239381	12.30239381	8.741174546	6.920096516	3.954340866	10.76459458	1.537799226	8.333879675	8.304115819	24.60478761	11.07215442	16.40319174	10.76459458	3.690718142	10.54490898	5.536077212	12.72661428	11.07215442	10.38014477	11.35605582	14.35279277	3.954340866	7.097534888	11.27719432	6.710396621	8.457895741	7.295605629	13.45574322	18.45359071	13.84019303	14.99354245	8.387995776	10.93546116	13.42079324	14.41686774	12.50081951	17.10332797	18.8462203
Fam76b	11.07215442	12.06580931	12.06580931	8.023300308	2.460478761	7.381436283	6.798691314	6.920096516	6.59056811	11.53349419	13.84019303	10.71498815	8.304115819	6.151196903	12.9175135	8.20159587	15.37799226	22.14430885	5.272454488	7.381436283	9.544960711	11.07215442	11.53349419	8.517041865	10.25199484	2.636227244	8.517041865	9.739395096	10.62479465	6.151196903	11.15798508	11.53349419	15.53986586	8.304115819	4.613397677	6.710396621	10.25199484	15.0983924	16.14689187	6.548048316	13.05253977	7.852591791
Cds2	13.53263319	14.90482326	19.87309769	21.66291083	13.53263319	12.30239381	19.42483232	25.37368722	14.49924984	19.99138993	6.151196903	21.42997631	11.99483396	15.37799226	5.536077212	12.30239381	15.37799226	3.690718142	18.45359071	16.60823164	19.72625214	14.76287257	24.2203378	21.29260466	14.35279277	7.908681732	15.61457675	19.47879019	18.45359071	21.52918916	19.74105053	29.21818529	18.45359071	19.37627024	21.91363897	20.13118986	22.55438864	25.72318705	27.10371135	25.00163902	36.00700626	29.8398488
Stat3	18.45359071	29.80964653	27.68038606	27.27922105	35.67694204	19.68383009	33.02221495	23.06698839	23.7260452	23.835888	9.226795354	26.78747038	22.14430885	18.45359071	20.29894978	24.60478761	15.37799226	14.76287257	13.18113622	9.226795354	15.90826785	25.83502699	20.76028955	29.80964653	22.55438864	23.7260452	12.7755628	29.21818529	23.48638817	26.91148645	27.03665615	10.76459458	21.36731556	17.53091117	19.60694013	21.80878902	27.3386529	25.72318705	24.79701251	27.3827475	13.05253977	12.17151728
Tpsg1	11.07215442	9.936548843	7.097534888	10.4302904	4.920957522	12.30239381	7.76993293	18.45359071	3.954340866	7.688996128	7.688996128	5.357494077	9.226795354	3.075598451	12.9175135	12.30239381	4.613397677	11.07215442	2.636227244	9.226795354	12.72661428	11.81029805	8.073445935	11.35605582	24.60478761	7.908681732	7.097534888	6.151196903	8.947195495	8.457895741	5.57899254	15.37799226	10.68365778	12.9175135	16.14689187	6.710396621	11.27719432	4.473597747	18.45359071	4.762216957	11.25218946	8.24522138
Fxyd5	91.03771416	56.07052561	83.04115819	79.43067305	68.89340531	59.05149027	91.29671192	50.74737445	89.6317263	69.96986477	66.1253667	89.29156794	115.3349419	46.13397677	60.89684934	75.8647618	66.1253667	70.12364469	65.9056811	92.26795354	73.81436283	67.17107018	51.90072387	53.94126515	100.4695494	56.67888575	53.94126515	78.42776051	58.15677072	76.12106167	96.13033299	19.99138993	56.33201374	33.21646327	54.20742271	38.58478057	67.66316593	69.8999648	40.36722967	67.86159164	18.90367829	22.77251619
Cpsf6	24.60478761	17.03408373	21.29260466	27.27922105	27.06526637	20.91406947	25.25228202	23.06698839	32.95284055	27.68038606	24.60478761	22.02525343	20.29894978	15.37799226	14.76287257	22.55438864	16.91579148	14.76287257	18.45359071	31.3711042	24.81689785	17.71544708	21.91363897	24.13161862	12.30239381	10.54490898	17.03408373	19.99138993	25.72318705	35.36938219	21.45766361	14.22464284	10.68365778	19.37627024	13.84019303	16.77599155	14.01105961	12.86159352	13.26351832	14.28665087	16.6532404	16.09781317
Immp1l	7.381436283	6.387781399	7.807288377	10.4302904	18.45359071	4.920957522	10.68365778	11.53349419	18.45359071	5.38229729	4.613397677	10.11971103	10.14947489	6.151196903	9.226795354	14.35279277	23.06698839	14.76287257	23.7260452	5.536077212	11.45395285	9.595867168	6.920096516	11.35605582	14.35279277	10.54490898	2.839013955	7.688996128	8.947195495	7.688996128	10.72883181	7.688996128	5.827449697	8.304115819	11.53349419	8.387995776	8.885062193	8.387995776	6.343421806	9.524433914	13.50262735	11.77888769
Wdr13	13.53263319	12.7755628	10.64630233	14.44194055	7.381436283	11.07215442	18.45359071	9.226795354	11.8630226	19.22249032	10.76459458	11.90554239	11.07215442	9.226795354	11.07215442	6.151196903	12.30239381	3.690718142	13.18113622	12.9175135	13.362945	8.119579912	10.38014477	11.35605582	18.45359071	14.49924984	8.517041865	13.32759329	25.16398733	16.91579148	9.44137199	14.99354245	9.712416162	11.07215442	10.38014477	11.74319409	10.593728	11.18399437	9.226795354	10.11971103	19.80385344	12.17151728
Ogfrl1	6.151196903	6.387781399	9.936548843	8.825630339	2.460478761	6.151196903	13.59738263	6.920096516	5.272454488	7.688996128	6.151196903	8.333879675	4.613397677	3.075598451	5.536077212	2.050398968	7.688996128	3.690718142	10.54490898	9.226795354	7.635968569	5.905149027	8.073445935	8.517041865	8.20159587	6.59056811	14.19506978	6.151196903	5.591997184	7.688996128	9.870525263	14.22464284	6.798691314	11.99483396	9.226795354	8.387995776	6.492930064	10.06559493	8.073445935	5.952771196	11.25218946	16.88307235
Ndufa8	14.76287257	13.48531629	24.84137211	16.04660062	23.37454823	12.30239381	21.36731556	20.76028955	10.54490898	23.06698839	38.44498064	23.21580767	21.22162931	21.52918916	29.52574513	18.45359071	15.37799226	7.381436283	5.272454488	20.29894978	14.63560642	19.19173434	18.45359071	22.71211164	12.30239381	21.08981795	11.35605582	18.45359071	10.06559493	15.37799226	18.02443744	16.91579148	18.45359071	29.52574513	16.14689187	15.0983924	19.47879019	19.57199015	21.33696426	20.83469919	17.55341555	28.66196004
Acly	13.53263319	7.097534888	11.35605582	6.418640246	9.841915044	8.611675664	5.827449697	4.613397677	7.908681732	13.07129342	7.688996128	16.07248223	15.6855521	9.226795354	3.690718142	18.45359071	15.37799226	14.76287257	13.18113622	9.226795354	10.81762214	8.119579912	14.99354245	9.936548843	16.40319174	6.59056811	8.517041865	11.27719432	12.30239381	10.76459458	11.58713835	14.99354245	27.19476525	10.14947489	11.53349419	20.13118986	20.84572284	17.89439099	14.41686774	9.524433914	15.30297766	14.9199244
H3f3b	54.13053274	67.42658143	108.5922838	69.00038265	55.36077212	102.1098686	94.21043677	39.21388025	85.67738543	76.12106167	67.66316593	83.93407387	95.95867168	21.52918916	47.97933584	38.95758038	33.83158297	59.05149027	50.08831764	66.43292655	73.17803212	57.57520301	77.27441109	72.39485586	43.05837832	77.7687037	55.36077212	115.3349419	93.38635298	71.50766399	99.1344059	54.59187251	66.0444299	52.59273352	48.44067561	72.13676368	112.4302101	93.9455527	80.73445935	105.3640502	45.90893298	45.1524028
Crbn	13.53263319	9.936548843	7.807288377	12.83728049	12.30239381	12.30239381	11.65489939	6.920096516	13.18113622	10.76459458	4.613397677	10.71498815	5.536077212	15.37799226	11.07215442	12.30239381	6.151196903	11.07215442	5.272454488	12.9175135	8.908629997	11.07215442	5.766747096	7.097534888	18.45359071	11.8630226	9.936548843	5.125997419	12.86159352	12.30239381	6.008145812	11.14904439	18.45359071	12.9175135	13.84019303	6.710396621	12.64412697	7.828796058	6.920096516	7.738602555	9.901926721	13.34940604
Polr2g	11.07215442	18.45359071	17.74383722	20.8605808	8.611675664	15.99311195	5.827449697	11.53349419	15.81736346	4.613397677	4.613397677	8.929156794	11.07215442	15.37799226	11.07215442	16.40319174	13.84019303	7.381436283	10.54490898	16.60823164	15.90826785	17.71544708	8.073445935	14.19506978	26.65518658	17.13547709	9.936548843	9.739395096	9.506395213	9.995694967	10.29967853	18.45359071	18.45359071	18.45359071	21.91363897	16.77599155	10.25199484	10.62479465	12.1101689	8.929156794	21.60420376	16.49044276
Lamc3	9.841915044	9.936548843	9.936548843	7.220970277	8.611675664	9.841915044	17.48234909	13.84019303	3.954340866	4.613397677	12.30239381	4.166939837	7.381436283	3.075598451	9.226795354	2.050398968	6.151196903	11.07215442	7.908681732	11.07215442	6.363307141	15.50101619	10.38014477	11.35605582	6.151196903	9.226795354	5.67802791	12.30239381	8.387995776	8.457895741	9.44137199	9.995694967	15.53986586	11.07215442	11.53349419	11.74319409	10.93546116	8.947195495	19.60694013	26.78747038	10.80210188	10.99362851
Ppp3r1	24.60478761	6.387781399	9.936548843	17.65126068	7.381436283	7.381436283	19.42483232	9.226795354	14.49924984	14.60909264	12.30239381	12.50081951	15.6855521	30.75598451	18.45359071	12.30239381	15.37799226	18.45359071	5.272454488	16.60823164	17.18092928	14.76287257	11.53349419	9.936548843	18.45359071	15.81736346	24.13161862	17.42839122	13.97999296	13.84019303	16.73697762	66.1253667	20.39607394	47.05665631	51.90072387	18.45359071	28.02211922	28.51918564	19.03026542	29.16857886	81.01576408	80.48906586
Ate1	20.91406947	9.936548843	17.03408373	12.83728049	7.381436283	17.22335133	12.62614101	11.53349419	10.54490898	12.30239381	9.226795354	11.31026527	10.14947489	12.30239381	7.381436283	4.100797935	9.226795354	14.76287257	18.45359071	14.76287257	8.272299283	8.85772354	13.84019303	12.7755628	16.40319174	17.13547709	15.61457675	11.78979406	16.77599155	13.84019303	15.4495178	14.60909264	15.53986586	10.14947489	10.38014477	8.387995776	9.226795354	10.62479465	11.53349419	11.90554239	9.451839143	10.20836933
St6galnac2	8.611675664	8.517041865	13.48531629	11.23262043	11.07215442	11.07215442	7.76993293	6.920096516	6.59056811	6.920096516	9.226795354	8.333879675	9.226795354	6.151196903	5.536077212	6.151196903	9.226795354	18.45359071	7.908681732	14.76287257	10.81762214	14.02472894	8.073445935	7.097534888	6.151196903	11.8630226	12.7755628	9.226795354	8.947195495	8.457895741	9.870525263	13.07129342	17.48234909	11.99483396	11.53349419	8.387995776	17.77012439	13.42079324	9.226795354	14.88192799	15.30297766	16.09781317
Penk	15.99311195	9.936548843	16.32433024	8.825630339	3.690718142	12.30239381	7.76993293	25.37368722	5.272454488	12.30239381	15.37799226	9.524433914	10.14947489	24.60478761	18.45359071	14.35279277	15.37799226	14.76287257	7.908681732	14.76287257	10.81762214	11.81029805	11.53349419	14.19506978	14.35279277	14.49924984	26.97063257	11.78979406	8.947195495	9.995694967	12.87459817	29.21818529	12.62614101	85.80919679	78.42776051	25.16398733	24.94652077	9.506395213	27.10371135	7.143325435	149.429076	20.02410907
Plpp6	12.30239381	14.19506978	10.64630233	12.83728049	11.07215442	9.841915044	10.68365778	11.53349419	5.272454488	9.226795354	12.30239381	9.524433914	6.458756748	9.226795354	1.845359071	12.30239381	6.151196903	14.76287257	7.908681732	7.381436283	9.544960711	11.81029805	12.68684361	5.67802791	10.25199484	5.272454488	8.517041865	13.84019303	10.06559493	6.920096516	12.4454449	7.304546322	8.741174546	16.60823164	8.073445935	20.13118986	11.96066064	8.947195495	8.650120644	7.738602555	6.301226095	7.067332612
Adipor2	9.841915044	10.64630233	10.64630233	13.63961052	9.841915044	8.611675664	17.48234909	6.920096516	1.318113622	11.53349419	15.37799226	10.71498815	7.381436283	15.37799226	9.226795354	8.20159587	10.76459458	14.76287257	21.08981795	5.536077212	14.63560642	11.07215442	13.84019303	9.936548843	8.20159587	10.54490898	5.67802791	9.226795354	10.06559493	13.07129342	6.866452357	19.60694013	13.59738263	8.304115819	10.38014477	10.06559493	18.11185755	15.0983924	23.64366309	27.3827475	14.85289008	8.63785097
Nefm	3.690718142	10.64630233	7.807288377	4.011650154	2.460478761	2.460478761	4.856208081	9.226795354	1.318113622	4.613397677	7.688996128	7.143325435	4.613397677	6.151196903	3.690718142	18.45359071	7.688996128	14.76287257	2.636227244	7.381436283	10.81762214	5.167005398	9.226795354	5.67802791	22.55438864	1.318113622	8.517041865	6.151196903	4.473597747	8.457895741	5.149839267	24.60478761	19.42483232	6.458756748	13.84019303	3.355198311	5.809463741	9.506395213	12.1101689	6.548048316	22.05429133	25.52092332
Abcf1	13.53263319	12.06580931	14.90482326	13.63961052	6.151196903	13.53263319	10.68365778	13.84019303	10.54490898	13.84019303	18.45359071	11.90554239	7.381436283	27.68038606	12.9175135	8.20159587	6.151196903	11.07215442	28.99849968	12.9175135	11.45395285	11.81029805	14.99354245	9.936548843	14.35279277	7.908681732	9.936548843	13.32759329	11.18399437	12.30239381	7.724758901	12.68684361	11.65489939	14.76287257	11.53349419	15.0983924	13.32759329	11.74319409	9.226795354	13.09609663	12.60245219	12.17151728
Oasl2	15.99311195	10.64630233	17.03408373	16.84893065	24.60478761	22.14430885	10.68365778	11.53349419	6.59056811	6.920096516	24.60478761	17.26303647	11.07215442	9.226795354	11.07215442	18.45359071	12.30239381	14.76287257	23.7260452	9.226795354	18.45359071	9.595867168	13.84019303	2.839013955	12.30239381	5.272454488	11.35605582	14.35279277	13.97999296	12.30239381	12.01629162	7.688996128	9.712416162	9.226795354	14.99354245	8.387995776	22.21265548	12.30239381	13.84019303	10.71498815	5.401050939	4.711555074
Rab21	12.30239381	14.19506978	18.45359071	12.83728049	12.30239381	22.14430885	9.712416162	9.226795354	7.908681732	16.14689187	9.226795354	13.09609663	15.6855521	9.226795354	20.29894978	14.35279277	24.60478761	11.07215442	13.18113622	12.9175135	15.27193714	11.07215442	12.68684361	7.097534888	18.45359071	10.54490898	8.517041865	12.81499355	17.89439099	13.84019303	11.15798508	16.53134168	11.65489939	20.29894978	16.14689187	20.13118986	15.37799226	11.74319409	13.26351832	14.28665087	13.95271493	15.70518358
Maco1	14.76287257	9.936548843	12.7755628	11.23262043	8.611675664	4.920957522	16.51110748	16.14689187	10.54490898	12.30239381	7.688996128	13.69137375	11.07215442	18.45359071	5.536077212	6.151196903	9.226795354	14.76287257	15.81736346	14.76287257	14.63560642	11.07215442	9.226795354	9.936548843	22.55438864	13.18113622	21.29260466	11.78979406	10.62479465	10.76459458	6.437299084	16.91579148	21.36731556	15.6855521	16.14689187	6.710396621	14.35279277	15.65759212	9.803470064	19.04886783	18.00350313	13.74203563
Ppp3cb	17.22335133	17.74383722	15.61457675	20.05825077	9.841915044	9.841915044	25.25228202	18.45359071	17.13547709	21.52918916	24.60478761	12.50081951	18.45359071	30.75598451	16.60823164	8.20159587	13.84019303	29.52574513	28.99849968	14.76287257	15.90826785	15.50101619	23.06698839	34.06816746	22.55438864	14.49924984	22.71211164	16.91579148	25.72318705	23.06698839	22.31597016	27.68038606	19.42483232	23.98966792	19.60694013	28.51918564	15.0362591	15.65759212	12.68684361	21.42997631	29.70578016	32.98088552
Wfdc13	14.76287257	11.35605582	11.35605582	16.04660062	13.53263319	13.53263319	7.76993293	13.84019303	15.81736346	19.22249032	7.688996128	8.333879675	8.304115819	6.151196903	12.9175135	8.20159587	12.30239381	18.45359071	2.636227244	16.60823164	12.72661428	13.28658531	13.84019303	12.7755628	6.151196903	17.13547709	8.517041865	10.25199484	11.74319409	13.07129342	8.153912173	8.457895741	11.65489939	17.53091117	13.84019303	13.42079324	12.64412697	8.387995776	11.53349419	7.738602555	12.15236461	10.99362851
Pex16	8.611675664	8.517041865	16.32433024	8.023300308	9.841915044	12.30239381	9.712416162	4.613397677	11.8630226	11.53349419	13.84019303	5.952771196	6.458756748	9.226795354	31.3711042	14.35279277	7.688996128	18.45359071	26.36227244	1.845359071	8.272299283	12.54844168	4.613397677	12.7755628	8.20159587	15.81736346	12.7755628	10.25199484	6.710396621	8.457895741	7.724758901	14.99354245	10.68365778	14.76287257	11.53349419	16.77599155	15.0362591	7.828796058	12.1101689	10.71498815	8.101576408	10.99362851
Tmem215	3.690718142	9.936548843	9.226795354	7.220970277	7.381436283	7.381436283	15.53986586	13.84019303	11.8630226	6.920096516	6.151196903	7.738602555	6.458756748	12.30239381	14.76287257	6.151196903	6.151196903	11.07215442	7.908681732	5.536077212	8.272299283	6.643292655	8.073445935	7.097534888	8.20159587	7.908681732	2.839013955	6.151196903	7.26959634	6.920096516	10.72883181	10.38014477	8.741174546	9.226795354	10.38014477	11.74319409	8.543329032	11.74319409	9.803470064	6.548048316	10.3520143	8.63785097
Sgms1	25.83502699	22.00235815	23.42186513	22.46524086	22.14430885	13.53263319	11.65489939	20.76028955	11.8630226	18.45359071	15.37799226	17.26303647	10.14947489	9.226795354	7.381436283	10.25199484	23.06698839	3.690718142	15.81736346	12.9175135	22.27157499	14.02472894	17.30024129	17.03408373	16.40319174	27.68038606	22.71211164	38.95758038	23.48638817	23.06698839	30.04072906	39.21388025	35.9359398	21.22162931	33.44713316	26.84158648	66.63796645	43.05837832	50.74737445	52.97966365	33.30648079	30.23247839
Anp32e	45.51885708	34.06816746	39.74619537	47.33747182	36.90718142	25.83502699	41.7633895	11.53349419	54.0426585	66.1253667	35.36938219	35.71662718	43.36593816	30.75598451	51.67005398	30.75598451	38.44498064	47.97933584	44.81586315	27.68038606	27.36222071	32.47831965	53.05407329	48.26323724	22.55438864	56.67888575	46.84373026	42.54577858	43.05837832	54.59187251	40.76956087	19.22249032	19.42483232	14.76287257	19.60694013	16.77599155	18.11185755	24.04558789	16.14689187	23.81108478	21.15411618	20.41673866
